0	0	0	0	0	2	0	1	0	0	1	0	2	1	0	0	0	0	1	0	0	1	0	0	1	3	0	1	2	0	1	1	1	1	1	2	1	2	2	9	9	5	6	1	4	6	2	6	11	15	6	14	17	11	10	15	14	19	18	19	26	27	35	38	39	28	42	35	39	33	40	26	37	53	31	52	27	21	36	33	37	32	42	34	30	33	26	42	27	38	32	31	36	43	16	26	24	23	33	38	22	31	25	25	20	18	11	6	1	3	2	3	10	4	2	4	7	4	5	3	0	2	1	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	2	2	0	0	1	1	3	1	1	0	2	1	4	9	7	2	6	2	0	5	14	7	9	6	12	10	14	13	11	18	18	19	21	18	29	25	37	26	34	36	43	24	39	26	32	37	36	39	40	31	33	29	25	33	25	16	32	30	31	26	29	32	31	29	36	29	30	32	16	28	30	22	11	23	26	29	17	14	12	11	11	2	2	4	5	7	3	2	4	3	10	1	1	4	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	3	2	1	2	1	3	3	4	2	1	6	8	3	4	4	9	5	7	16	11	11	7	8	11	19	15	19	19	20	33	33	31	34	32	36	48	42	40	49	33	36	39	39	40	41	37	51	43	44	30	28	38	43	29	32	33	38	40	32	47	38	34	40	35	33	36	41	31	34	34	18	27	22	35	15	24	20	12	6	7	1	3	9	10	7	8	6	5	7	6	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	1	0	2	1	2	3	2	0	9	4	1	3	4	8	5	6	9	6	8	10	8	9	14	7	14	17	18	16	24	32	18	32	25	28	25	36	41	24	34	35	35	33	27	34	45	35	30	30	32	21	28	23	34	36	29	29	23	30	25	32	37	29	31	28	26	27	20	30	13	27	24	26	17	14	12	16	5	9	6	2	3	7	8	9	8	4	6	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	4	0	1	1	2	2	4	5	5	4	3	7	3	4	10	8	14	7	14	9	8	9	9	13	15	16	22	21	35	33	27	35	28	33	39	39	45	33	31	34	47	34	31	26	35	36	35	42	35	42	26	30	39	44	26	35	40	19	35	33	30	31	34	28	44	27	27	28	32	28	29	23	16	12	12	16	10	8	1	6	1	4	7	7	9	5	5	6	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	2	5	3	2	1	1	0	2	7	3	3	6	9	13	8	12	10	8	12	10	12	11	16	21	23	26	30	36	31	26	37	28	35	39	29	41	42	26	40	36	34	35	38	48	42	24	35	39	27	30	24	37	28	37	27	27	20	36	41	29	48	36	35	31	35	30	24	25	24	26	12	13	15	14	3	7	9	7	6	4	3	3	4	4	5	3	1	2	2	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	0	2	4	1	1	5	2	5	3	4	7	7	9	10	6	12	16	13	9	9	9	16	16	20	31	28	32	23	26	27	25	28	34	37	37	45	36	45	45	40	41	35	35	34	39	25	32	22	32	31	37	38	32	20	24	34	28	31	44	30	40	39	38	33	42	33	19	14	22	21	14	15	16	7	14	7	3	5	8	3	10	6	3	5	9	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	1	3	0	0	2	3	2	5	3	1	5	1	4	10	10	9	10	5	13	12	9	17	14	17	19	17	11	17	29	36	26	26	30	25	44	40	35	37	38	34	35	43	41	37	33	34	32	32	34	33	31	38	33	27	33	35	31	30	29	37	43	32	23	29	27	34	32	37	26	21	27	19	13	18	17	12	8	4	11	6	4	4	6	8	8	4	5	5	4	3	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	4	4	2	2	1	2	4	2	10	10	14	6	8	7	9	8	10	11	9	20	15	17	26	15	21	29	30	28	27	20	32	38	33	28	38	57	34	48	34	43	42	38	35	33	43	34	24	20	30	34	27	28	33	22	33	27	33	39	38	29	32	33	28	28	30	35	24	21	22	17	15	14	14	18	12	3	4	5	8	6	7	7	4	8	5	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	2	1	1	2	1	7	4	2	1	4	4	5	6	6	10	7	6	10	15	9	10	8	14	19	15	12	23	23	18	30	20	22	21	28	33	29	33	41	45	47	47	41	33	33	49	45	32	37	37	35	33	24	29	28	31	19	32	33	34	39	27	23	19	29	32	34	36	31	23	23	30	26	24	17	17	20	19	12	7	3	4	4	6	5	6	8	7	2	4	2	3	2	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
